Id,SalePrice
2734,147172.97793976974
2735,133463.17081512298
2736,149469.7988111359
2737,123703.69429138546
2738,124302.67167603367
2739,158334.42880084584
2740,136100.88936679237
2741,140651.55693844153
2742,151561.54337448627
2743,149530.61315732694
2744,146551.40648204373
2745,138565.76681595077
2746,134750.89230972467
2747,175203.6411884514
2748,123302.89153900927
2749,126785.19840420636
2750,138836.8301146136
2751,132156.90264279122
2752,203257.5149182075
2753,148273.40800593843
2754,188908.84857832
2755,128122.47395891155
2756,89735.73639878076
2757,73885.58516048032
2758,86051.35947907555
2759,165042.3436909536
2760,127413.3628889402
2761,142350.1547457368
2762,147585.07320448646
2763,198809.3827260945
2764,169440.2073741294
2765,263171.0410511978
2766,118669.25862884888
2767,88653.65258964077
2768,120984.65202284779
2769,131983.40035247037
2770,161302.59569981185
2771,119195.2780460307
2772,115856.32106800306
2773,145736.6901290764
2774,130539.58668224415
2775,114690.36050306086
2776,128461.68962872983
2777,150124.29615644645
2778,128189.41272329417
2779,118744.48370999318
2780,97946.73288044306
2781,94634.54493806465
2782,99855.65686775555
2783,89920.7391740322
2784,117914.4458591365
2785,146534.6508317373
2786,70125.6098207762
2787,113484.1254772659
2788,77728.55129199715
2789,173072.3465600653
2790,94533.12981820253
2791,118906.83004904733
2792,63943.37043112019
2793,158281.1008265351
2794,86412.85387550484
2795,117565.06504077857
2796,102167.11274755273
2797,186121.12765461975
2798,99212.06227791384
2799,118537.97758316125
2800,68695.6425618331
2801,109639.68977221315
2802,129838.29392389319
2803,161672.10789860066
2804,150481.65383103146
2805,99545.11742305133
2806,83609.28782685062
2807,168020.71007242886
2808,148415.2402844687
2809,132231.64637096348
2810,131997.2379202381
2811,152952.54193248227
2812,151552.13841126484
2813,140312.2463236085
2814,148378.98290360067
2815,98121.22681774315
2816,227132.18937758505
2817,155842.47646538686
2818,132641.1034915409
2819,177721.01618694764
2820,143526.52383645254
2821,102307.07385264031
2822,188906.45387859183
2823,250939.4566339351
2824,179992.24421622296
2825,149282.5532249837
2826,122598.67866434262
2827,129981.6233935742
2828,208544.37380186867
2829,184425.203620817
2830,216394.93604961334
2831,194909.29728627836
2832,224521.81638465959
2833,308089.92981729866
2834,217828.37905426585
2835,225033.43933778198
2836,200385.11606306565
2837,160083.15919026916
2838,140039.5415019575
2839,180474.07311371414
2840,195222.46696651765
2841,206930.67158152914
2842,219680.79012900038
2843,133688.65407076335
2844,159556.5986607707
2845,117359.11569310878
2846,216090.36709907968
2847,197722.39199769398
2848,224721.64333795442
2849,211056.3528553037
2850,296869.278064918
2851,236152.73758019443
2852,217950.6394057956
2853,250713.69976347729
2854,139153.26118381682
2855,201022.11818429345
2856,211701.94460679858
2857,186166.190200738
2858,194023.34349491404
2859,112541.81984049334
2860,125917.82929121959
2861,137090.42404096166
2862,208011.44099096773
2863,119846.5958284223
2864,251830.66080742073
2865,138615.83698700153
2866,135164.40244033307
2867,90893.23608618432
2868,118359.79174286222
2869,115766.33612851593
2870,151168.00673563548
2871,85854.01734778559
2872,52510.87595387749
2873,120853.04416831855
2874,129924.81750417655
2875,115205.95614851515
2876,163224.9034244141
2877,133677.09511258232
2878,174360.59244015111
2879,128198.79335790896
2880,97927.79927905551
2881,144643.8935239906
2882,168500.00449020293
2883,181904.93491495604
2884,203163.30215189396
2885,213819.56775131615
2886,211348.0101476824
2887,102137.96023543256
2888,120964.48895490143
2889,53098.69201900542
2890,85118.23380544312
2891,133868.97813593748
2892,58636.37283246191
2893,103695.66197385409
2894,47015.68431961721
2895,344887.24213857134
2896,280048.2315366387
2897,217143.16927803596
2898,155957.8333942238
2899,214972.6575274254
2900,163424.33278822294
2901,189645.75669481995
2902,181204.1936807934
2903,350031.72998985485
2904,380027.580410867
2905,103129.13173829667
2906,208829.53686509057
2907,113542.09824910223
2908,126769.81453369513
2909,145520.78123863525
2910,79787.3945847731
2911,80748.84919267238
2912,149297.69403407373
2913,82889.9307376321
2914,74571.59424471424
2915,79571.50798637832
2916,84309.18778991124
2917,176700.35389684662
2918,114399.67573927088
2919,227987.7610582974
